street,city,state,zipcode,latitude,longitude,license,expiration
755 Cienega Rd Unit B,Big Bear Lake,CA,92315,34.239406,-116.94102,BCA-104678,12/15/2021
767 Cienega Rd Unit C,Big Bear Lake,CA,92315,34.239432,-116.9405479,BCA-104561,12/13/2021
737 Cienega Rd Unit A,Big Bear Lake,CA,92315,34.2396118,-116.9404392,BCA-104631,12/8/2021
694 Circle Ln,Big Bear Lake,CA,92315,34.2405145,-116.9487921,BCA-102729,6/7/2021
1362 Club View Dr #1,Big Bear,CA,92314,34.2276466,-116.8628972,BCA-103308,7/29/2021
1377 Club View Dr #14,Big Bear Lake,CA,92315,34.2266182,-116.8626411,BCA-104790,11/6/2021
1155 Club View Dr,Dayton,OH,45458,39.6006813,-84.1925699,BCA-104115,12/8/2021
43481 Colusa Ct,Big Bear Lake,CA,92315,34.2334168,-116.8531794,BCA-105110,2/2/2022
43497 Colusa Ct,Big Bear Lake,CA,92315,34.2336894,-116.8527567,BCA-102914,7/12/2021
43613 Colusa Dr,Big Bear Lake,CA,92315,34.2336233,-116.8505185,BCA-103061,7/28/2021
43620 Colusa Dr,Big Bear Lake,CA,92315,34.2339919,-116.8501503,BCA-103546,9/27/2021
43709 Colusa Dr,Big Bear Lake,CA,92315,34.232027,-116.8484016,BCA-104421,11/17/2021
41471 Comstock Ln,Big Bear Lake,CA,92315,34.2402885,-116.8973375,BCA-104441,11/18/2021
494 Lakeview Ct,Big Bear Lake,CA,92315,34.2438203,-116.9210077,BCA-103218,9/25/2021
40064 Lakeview Dr,Big Bear Lake,CA,92315,34.2475228,-116.9280001,BCA-102461,6/27/2021
40138 Lakeview Dr,Big Bear Lake,CA,92315,34.2476457,-116.925861,BCA-102506,6/27/2021
39802 Lakeview Dr #15,Big Bear Lake,CA,92315,34.249065,-116.933749,BCA-104301,7/20/2021
39802 Lakeview Dr #32,Big Bear Lake,CA,92315,34.249065,-116.933749,BCA-103205,8/11/2021
302 Landing Ln,Bluffton,SC,29909,32.2836799,-80.992694,BCA-104303,10/30/2021
41495 Mcwhinney Ln,Big Bear Lake,CA,92315,34.2408764,-116.8968084,BCA-103667,11/28/2021
43869 Mendocino Dr,Big Bear Lake,CA,92315,34.2291005,-116.8449616,BCA-103047,9/7/2021
832 Menlo Dr,Big Bear Lake,CA,92315,34.2369059,-116.8589857,BCA-104777,1/19/2022
848 Menlo Dr,Big Bear Lake,CA,92315,34.2361529,-116.8582495,BCA-102970,8/18/2021
862 Menlo Dr,Big Bear Lake,CA,92315,34.2360955,-116.8574672,BCA-103859,10/12/2021
941 Menlo Dr,Big Bear Lake,CA,92315,34.2351115,-116.8554884,BCA-104520,1/4/2022
649 Metcalf Ln,Big Bear Lake,CA,92315,34.2411481,-116.9345324,BCA-104681,12/15/2021
40155 Mill Creek Rd,Big Bear Lake,CA,92315,34.236933,-116.9259185,BCA-104399,12/18/2021
39360 Moab Ln,Big Bear Lake,CA,92315,34.2377613,-116.9434103,BCA-104340,11/16/2021
668 Modoc Dr,Big Bear Lake,CA,92315,34.240591,-116.919379,BCA-104715,1/14/2022
714 Jeffries Rd,Big Bear Lake,CA,92315,34.2396797,-116.9023064,BCA-103157,8/12/2021
569 Killington Way,Big Bear Lake,CA,92315,34.2419525,-116.8824301,BCA-103625,9/15/2021
382 Knight Ave,Big Bear Lake,CA,92315,34.2457459,-116.9039857,BCA-105261,2/23/2022
574 Knight Ave,Big Bear Lake,CA,92315,34.2421714,-116.9046298,BCA-103916,11/21/2021
868 Knight Ave,Big Bear Lake,CA,92315,34.2369368,-116.9046298,BCA-103363,10/25/2021
421 Northern Cross Dr,Big Bear Lake,CA,92315,34.2445456,-116.8718959,BCA-105245,2/23/2022
105 Olympic Ct,Slidell,LA,70458,30.244574,-89.78500799999999,BCA-102581,6/21/2021
159 Oriole Dr,Big Bear Lake,CA,92315,34.2497824,-116.8981426,BCA-102719,6/17/2021
410 Oriole Dr,Stephens City,VA,22655,39.09426699999999,-78.19563,BCA-104466,1/24/2022
763 Oriole Dr,Big Bear Lake,CA,92315,34.23878699999999,-116.8971304,BCA-103402,9/10/2021
41682 Park Ave,Big Bear Lake,CA,92315,34.245287,-116.8926215,BCA-104352,12/15/2021
561 Georgia St,Big Bear Lake,CA,92315,34.2424488,-116.900213,BCA-103875,10/26/2021
756 Georgia St,Big Bear Lake,CA,92315,34.2389144,-116.9008571,BCA-103959,10/28/2021
39991 Glenview Rd,Big Bear Lake,CA,92315,34.2419087,-116.9296102,BCA-103235,9/10/2021
357 Glenwood Dr,Chattanooga,TN,37404,35.0365329,-85.26167629999999,BCA-104882,2/7/2022
585 Golden W Dr,Big Bear Lake,CA,92315,34.2416932,-116.8890787,BCA-103163,9/7/2021
610 Golden W Dr,Big Bear Lake,CA,92315,34.2413009,-116.8895043,BCA-104447,10/10/2021
43071 Goldmine Woods Ln,Big Bear Lake,CA,92315,34.232041,-116.86281,BCA-103630,9/1/2021
43083 Goldmine Woods Ln,Big Bear Lake,CA,92315,34.2321043,-116.8622681,BCA-103629,9/1/2021
43472 Primrose Dr,Big Bear Lake,CA,92315,34.2278806,-116.8536937,BCA-103694,9/28/2021
43496 Primrose Dr,Big Bear Lake,CA,92315,34.2280358,-116.852992,BCA-102580,6/20/2021
414 Quail Dr,Big Bear Lake,CA,92315,34.2450831,-116.8957042,BCA-104595,11/25/2021
844 Ravine Rd,Big Bear,CA,92314,34.23683010000001,-116.8605043,BCA-102747,5/29/2021
43669 Ridgecrest Dr,Big Bear Lake,CA,92315,34.2262481,-116.849506,BCA-103208,8/12/2021
43368 Ridgecrest Dr,Big Bear,CA,92314,34.2330897,-116.8553504,BCA-105266,3/7/2022
43601 Ridgecrest Dr,Big Bear,CA,92314,34.229248,-116.8507946,BCA-105297,1/4/2022
39038 Robin Rd,Big Bear Lake,CA,92315,34.2431746,-116.9503101,BCA-103175,8/8/2021
379 Eureka Dr,Big Bear Lake,CA,92315,34.2457374,-116.8980506,BCA-103276,8/13/2021
403 Eureka Dr,Big Bear Lake,CA,92315,34.2452728,-116.8981426,BCA-104227,9/2/2021
41951 Evergreen Dr,Big Bear Lake,CA,92315,34.2393953,-116.8868702,BCA-103421,10/2/2021
42016 Evergreen Dr,Big Bear Lake,CA,92315,34.2397905,-116.8855359,BCA-103004,9/18/2021
42203 Evergreen Dr,Big Bear Lake,CA,92315,34.2401993,-116.8813258,BCA-104748,1/12/2022
42933 Fairy Ave,Big Bear Lake,CA,92315,34.2323105,-116.8654475,BCA-104670,12/21/2021
42934 Fairy Ave,Big Bear Lake,CA,92315,34.2327062,-116.8654855,BCA-105164,3/9/2022
446 Fallen Leaf Rd,Big Bear Lake,CA,92315,34.2572253,-116.8761494,BCA-104168,12/16/2021
494 Fallen Leaf Rd,Big Bear Lake,CA,92315,34.2580856,-116.8761724,BCA-104742,1/3/2022
42988 Falls Ave,Big Bear Lake,CA,92315,34.2313937,-116.8643368,BCA-102370,6/5/2021
42951 Fern Ave,Big Bear Lake,CA,92315,34.2317182,-116.8651059,BCA-104098,10/27/2021
42991 Fern Ave,Big Bear Lake,CA,92315,34.2316019,-116.8642316,BCA-104385,11/16/2021
116 Finch Dr,Big Bear Lake,CA,92315,34.2509664,-116.9015703,BCA-102893,6/27/2021
42692 Timberline Trail,Big Bear Lake,CA,92315,34.2578612,-116.8707198,BCA-105387,4/10/2022
745 Tomahawk Dr,Big Bear Lake,CA,92315,34.238722,-116.887169,BCA-103473,10/5/2021
1321 Shasta Ct,Big Bear Lake,CA,92315,34.2281266,-116.8538893,BCA-105148,3/20/2022
43535 Shasta Rd,Big Bear Lake,CA,92315,34.2267693,-116.8520831,BCA-102815,8/9/2021
43665 Shasta Rd,Big Bear Lake,CA,92315,34.2249729,-116.8492759,BCA-103870,10/7/2021
43469 Sheephorn Rd,Big Bear Lake,CA,92315,34.2358238,-116.8538318,BCA-104965,2/19/2022
39427 Silver Pine Ct,Big Bear Lake,CA,92315,34.2417101,-116.9417774,BCA-103312,8/19/2021
40612 Simonds Dr,Big Bear Lake,CA,92315,34.2443016,-116.9159012,BCA-105200,2/25/2022
40627 Simonds Dr,Big Bear Lake,CA,92315,34.2440498,-116.9154757,BCA-105161,3/12/2022
43094 Deer Run Ct,Big Bear Lake,CA,92315,34.231249,-116.861251,BCA-104474,12/27/2021
43097 Deer Run Ct,Big Bear Lake,CA,92315,34.231079,-116.86104,BCA-105238,3/26/2022
126 Eagle Dr,Springfield,GA,31329,32.323662,-81.32075999999999,BCA-103403,10/7/2021
247 Eagle Dr,Big Bear Lake,CA,92315,34.2481555,-116.900259,BCA-103202,8/30/2021
266 Eagle Dr,Big Bear Lake,CA,92315,34.2475407,-116.900305,BCA-103074,8/8/2021
308 Eagle Dr,Big Bear Lake,CA,92315,34.24681,-116.8987523,BCA-102811,7/20/2021
42400 Eagle Ridge,Big Bear Lake,CA,92315,34.2568906,-116.8768856,BCA-103383,10/7/2021
41393 Eastwood Rd,Big Bear Lake,CA,92315,34.2476946,-116.8989708,BCA-104628,12/8/2021
224 Echo Hill Rd,Big Bear Lake,CA,92315,34.2530029,-116.8692933,BCA-104591,12/3/2021
132 Stony Creek Rd,Big Bear Lake,CA,92315,34.2510675,-116.8678451,BCA-103627,9/18/2021
569 Summit Blvd APT 11,Big Bear Lake,CA,92315,34.24183360000001,-116.8880507,BCA-103136,9/22/2021
605 Summit Blvd,Big Bear Lake,CA,92315,34.2414341,-116.8880435,BCA-105133,2/5/2022
795 Summit Blvd APT 3,Big Bear Lake,CA,92315,34.2378519,-116.888162,BCA-105088,3/4/2022
Sunset Dr,Pickerington,OH,43147,39.8732417,-82.7414912,BCA-104418,11/17/2021
41739 Swan Dr,Big Bear Lake,CA,92315,34.2478938,-116.8914713,BCA-103726,9/26/2021
41787 Swan Dr,Big Bear Lake,CA,92315,34.2477299,-116.8904591,BCA-103894,10/8/2021
777 Switzerland Pl,Big Bear Lake,CA,92315,34.238302,-116.890243,BCA-105400,3/21/2022
41714 Switzerland Dr,Big Bear Lake,CA,92315,34.2377554,-116.8921154,BCA-103072,9/13/2021
41550 Comstock Ln,Big Bear Lake,CA,92315,34.2409171,-116.8956121,BCA-104178,11/18/2021
41368 Condor Dr,Big Bear Lake,CA,92315,34.2514807,-116.8994769,BCA-102757,6/20/2021
609 Conklin Rd,Binghamton,NY,13903,42.1004267,-75.8622551,BCA-103130,7/24/2021
796 Conklin Rd,Big Bear Lake,CA,92315,34.2382194,-116.8997069,BCA-104875,1/18/2022
42530 Cougar Rd,Big Bear Lake,CA,92315,34.2422145,-116.8744009,BCA-104638,12/15/2021
42741 Willow Ave,Big Bear Lake,CA,92315,34.235961,-116.869631,BCA-103257,8/15/2021
42856 Willow Ave,Big Bear Lake,CA,92315,34.2363564,-116.8671306,BCA-102808,10/19/2021
42863 Willow Ave,Big Bear Lake,CA,92315,34.2359312,-116.8669695,BCA-103531,9/22/2021
39082 Willow Landing Rd,Big Bear Lake,CA,92315,34.2401021,-116.9493441,BCA-104171,12/10/2021
39401 Willow Landing Rd,Big Bear Lake,CA,92315,34.2396481,-116.9425174,BCA-103530,7/23/2021
39422 Willow Landing Rd,Big Bear Lake,CA,92315,34.2401886,-116.9421684,BCA-103038,7/27/2021
440 Windsong Pl,Big Bear Lake,CA,92315,34.2573824,-116.8799225,BCA-102565,6/2/2021
42143 Winterpark Dr,Big Bear Lake,CA,92315,34.240986,-116.8824301,BCA-104269,11/30/2021
730 Winterset Ct,Big Bear Lake,CA,92315,34.2390207,-116.8852138,BCA-103750,9/30/2021
733 Winterset Ct,Big Bear Lake,CA,92315,34.2390813,-116.8846157,BCA-103764,10/24/2021
43897 Wolf Rd,Big Bear Lake,CA,92315,34.2310654,-116.8444439,BCA-105290,2/25/2022
1223 Wolf Creek Ct,Big Bear Lake,CA,92315,34.230315,-116.861054,BCA-102748,6/19/2021
507 Woodland Way,Oswego,IL,60543,41.6663976,-88.33846729999999,BCA-103002,8/13/2021
303 Wren Dr,Big Bear Lake,CA,92315,34.2470722,-116.8962333,BCA-103654,9/5/2021
406 Wren Dr,Big Bear Lake,CA,92315,34.24522839999999,-116.8966243,BCA-104486,11/25/2021
43563 Yosemite Dr,Big Bear,CA,92314,34.2323965,-116.8516229,BCA-102503,6/5/2021
43701 Yosemite Dr,Big Bear Lake,CA,92315,34.2311997,-116.8484936,BCA-103702,11/26/2021
43865 Yosemite Dr,Big Bear Lake,CA,92315,34.2300015,-116.8449846,BCA-103351,11/14/2021
1333 Lassen Dr,Big Bear,CA,92314,34.2279899,-116.8580194,BCA-105331,3/2/2022
596 Lucerne Dr,Big Bear Lake,CA,92315,34.2413583,-116.8660722,BCA-102978,7/26/2021
Main St and 669 Main St,Watertown,CT,06779,41.589752,-73.09333,BCA-102407,6/16/2021
693 Main St Suite 2,Lumberton,NJ,08048,39.976455,-74.80240839999999,BCA-104169,9/18/2021
687 Marin Rd,Big Bear Lake,CA,92315,34.2401955,-116.9069876,BCA-104583,12/3/2021
774 Marin Rd,Big Bear Lake,CA,92315,34.2386347,-116.9071601,BCA-104802,12/11/2021
42598 La Cerena Ave,Big Bear Lake,CA,92315,34.2376694,-116.8728184,BCA-103224,9/7/2021
42762 La Cerena Ave,Big Bear Lake,CA,92315,34.237662,-116.869206,BCA-104435,11/10/2021
41387 Lahontan Dr,Big Bear Lake,CA,92315,34.245418,-116.8990628,BCA-102992,7/19/2021
42966 Monterey St,Big Bear Lake,CA,92315,34.2408239,-116.8649219,BCA-103275,9/30/2021
43070 Monterey St,Big Bear Lake,CA,92315,34.240845,-116.862675,BCA-105219,3/5/2022
43152 Moonridge Ct,Big Bear Lake,CA,92315,34.2335505,-116.8609185,BCA-104530,11/30/2021
439 Mountainaire Ln,Big Bear Lake,CA,92315,34.2446362,-116.9023754,BCA-103314,8/27/2021
43073 Grizzly Ct,Big Bear Lake,CA,92315,34.2388414,-116.8623555,BCA-103933,11/5/2021
40227 Guinan Ln,Big Bear Lake,CA,92315,34.2401282,-116.9243659,BCA-103215,9/28/2021
545 Highland Rd,Hinsdale,IL,60521,41.8051697,-87.9155145,BCA-104829,10/28/2021
583 Highland Rd,Highland,MI,48357,42.6412856,-83.6248773,BCA-104288,11/10/2021
40135 Highland Ln,Big Bear Lake,CA,92315,34.2387719,-116.9265281,BCA-102587,6/6/2021
40191 Highland Ln,Big Bear Lake,CA,92315,34.238037,-116.925378,BCA-102659,6/1/2021
39989 Hillcrest Dr,Big Bear Lake,CA,92315,34.2394061,-116.9299782,BCA-102677,6/11/2021
42775 Peregrine Ave,Big Bear Lake,CA,92315,34.2386758,-116.8687839,BCA-103267,9/8/2021
806 Summit Blvd Unit A,West Palm Beach,FL,33405,26.6655866,-80.0619398,BCA-103634,9/18/2021
774 Summit Blvd Unit B,Big Bear Lake,CA,92315,34.2382549,-116.8888027,BCA-104161,11/2/2021
41785 Switzerland Dr A,Big Bear Lake,CA,92315,34.2373298,-116.8905051,BCA-103247,8/13/2021
797 Oriole Dr,Big Bear Lake,CA,92315,34.2381203,-116.8969694,BCA-102576,6/14/2021
42425 Juniper Dr,Big Bear Lake,CA,92315,34.2500404,-116.8755719,BCA-103928,10/24/2021
42648 Cedar Ave,Big Bear Lake,CA,92315,34.2370173,-116.871728,BCA-104731,12/28/2021
1288 Club View Dr #105,Big Bear,CA,92314,34.2289324,-116.8618848,BCA-103994,10/15/2021
825 Conklin Rd,Big Bear Lake,CA,92315,34.237611,-116.8991585,BCA-105011,1/28/2022
43596 Sheephorn Rd,Big Bear Lake,CA,92315,34.2368486,-116.8572645,BCA-104172,12/16/2021
920 Andrew Ln,Big Bear Lake,CA,92315,34.2358922,-116.913831,BCA-104996,12/21/2021
425 Arroyo Dr,Fort Worth,TX,76108,32.7946325,-97.56657779999999,BCA-104894,1/19/2022
39328 Aurora Rd,Big Bear Lake,CA,92315,34.245567,-116.943911,BCA-104503,12/4/2021
42476 Balboa Ln,Big Bear Lake,CA,92315,34.2438373,-116.8759308,BCA-104130,11/2/2021
1249 Balsam Dr,Big Bear Lake,CA,92315,34.2293696,-116.8658422,BCA-103672,9/24/2021
41050 Pennsylvania Ave,Big Bear Lake,CA,92315,34.2393563,-116.9066196,BCA-104885,2/11/2022
42540 Peregrine Ave,Big Bear Lake,CA,92315,34.238997,-116.8739983,BCA-103599,10/16/2021
42543 Peregrine Ave,Big Bear Lake,CA,92315,34.2386585,-116.8740673,BCA-103648,10/16/2021
1239 Pigeon Rd,Big Bear Lake,CA,92315,34.2303982,-116.8645537,BCA-103037,7/16/2021
430 Piney Ln,Big Bear Lake,CA,92315,34.2450836,-116.9315823,BCA-104926,2/19/2022
138 Poplar St,Big Bear Lake,CA,92315,34.2496853,-116.8690172,BCA-103233,9/13/2021
39756 Forest Rd,Big Bear Lake,CA,92315,34.2477721,-116.9344404,BCA-102570,6/13/2021
39934 Forest Rd,Big Bear Lake,CA,92315,34.246036,-116.9307143,BCA-104712,1/28/2022
42420 Fox Farm Rd,Big Bear Lake,CA,92315,34.2491145,-116.8765635,BCA-104471,12/7/2021
42599 Fox Farm Rd,Big Bear,CA,92314,34.2485357,-116.8726984,BCA-103343,10/7/2021
147 Teakwood Dr,Big Bear Lake,CA,92315,34.2494994,-116.8692933,BCA-105105,2/5/2022
790 Tehama Dr,Big Bear Lake,CA,92315,34.2378201,-116.8633768,BCA-103561,9/22/2021
870 Tehama Dr,Big Bear Lake,CA,92315,34.2362043,-116.8617928,BCA-104846,12/5/2021
444 Temple Ln,Big Bear Lake,CA,92315,34.2445561,-116.925562,BCA-102464,7/11/2021
481 Temple Ln,Big Bear Lake,CA,92315,34.2442067,-116.9241014,BCA-104170,10/30/2021
623 Temple Ln,Newport News,VA,23605,37.0048792,-76.4328195,BCA-103691,10/19/2021
653 Temple Ln,Big Bear Lake,CA,92315,34.24079400000001,-116.923042,BCA-104698,1/19/2022
425 Tennessee Ln,Big Bear Lake,CA,92315,34.2449189,-116.9272641,BCA-104539,11/30/2021
1120 Teton Dr,Big Bear,CA,92314,34.2320652,-116.8511052,BCA-104220,12/2/2021
789 Rueda Ln,Big Bear Lake,CA,92315,34.239056,-116.9569,BCA-104597,12/3/2021
807 Rueda Ln,Big Bear Lake,CA,92315,34.2382829,-116.9566929,BCA-104904,1/20/2022
43595 Sand Canyon Rd,Big Bear Lake,CA,92315,34.2306332,-116.8510707,BCA-104730,11/14/2021
371 Santa Clara Blvd,Big Bear Lake,CA,92315,34.24549349999999,-116.8751831,BCA-103040,7/23/2021
453 Saratoga Ave,San Jose,CA,95129,37.3192925,-121.9733695,BCA-105506,5/12/2022
811 Edgemoor Rd,Big Bear Lake,CA,92315,34.2381665,-116.9289202,BCA-103620,9/18/2021
846 Edgemoor Rd,Big Bear Lake,CA,92315,34.2371096,-116.9277701,BCA-104877,2/7/2022
644 Elm St,Big Bear Lake,CA,92315,34.2404409,-116.874877,BCA-103272,8/5/2021
675 Elm St,Coshocton,OH,43812,40.2688257,-81.85993529999999,BCA-105091,2/1/2022
712 Elm St,St Joseph,MI,49085,42.1069396,-86.481391,BCA-104923,2/10/2022
812 Elm St,Strum,WI,54770,44.5524425,-91.37393089999999,BCA-104407,12/2/2021
864 Elm St,Big Bear Lake,CA,92315,34.23655919999999,-116.874815,BCA-104345,12/4/2021
42937 Encino Rd,Big Bear Lake,CA,92315,34.2399177,-116.8655201,BCA-104099,10/27/2021
203 N Eureka Dr,Big Bear Lake,CA,92315,34.2527712,-116.9016853,BCA-103296,8/19/2021
1209 Siskiyou Dr,Big Bear Lake,CA,92315,34.2303403,-116.8575237,BCA-105095,2/12/2022
797 Snake Dance,Big Bear Lake,CA,92315,34.2381752,-116.9071026,BCA-103041,8/15/2021
42317 Snowcrest Dr,Big Bear Lake,CA,92315,34.2469984,-116.8790482,BCA-103834,10/19/2021
42363 Snowcrest Dr,Big Bear Lake,CA,92315,34.2472262,-116.8780819,BCA-104468,11/23/2021
383 Springhill Pl,Big Bear Lake,CA,92315,34.2558002,-116.8732275,BCA-104967,1/25/2022
599 St Anton Ct,Big Bear Lake,CA,92315,34.2413953,-116.8911952,BCA-103138,8/21/2021
692 St Moritz Dr,Big Bear Lake,CA,92315,34.2398714,-116.8908271,BCA-103591,10/5/2021
761 St Moritz Dr,Big Bear Lake,CA,92315,34.2384851,-116.8912412,BCA-104833,1/12/2022
39163 Starview Ln,Big Bear Lake,CA,92315,34.2419353,-116.9475502,BCA-104499,12/28/2021
39212 Starview Ln,Big Bear Lake,CA,92315,34.2424161,-116.9465382,BCA-103318,8/8/2021
707 Cove Dr,Fawnskin,CA,92333,34.2404113,-116.9595668,BCA-103562,9/17/2021
720 Cove Dr,Big Bear Lake,CA,92315,34.2399345,-116.9599233,BCA-104590,12/3/2021
725 Cove Dr,Big Bear Lake,CA,92315,34.239844,-116.959311,BCA-104754,1/19/2022
315 Crater Lake Rd,Big Bear Lake,CA,92315,34.2465472,-116.8743434,BCA-102873,7/9/2021
39775 Crocus Dr,Big Bear Lake,CA,92315,34.2366902,-116.9344864,BCA-104234,11/14/2021
43501 Villa Grove Ave,Big Bear Lake,CA,92315,34.2359213,-116.8531116,BCA-103733,10/14/2021
470 Central Ave,Alameda,CA,94501,37.7712893,-122.2829559,BCA-105031,1/29/2022
38838 Waterview Dr,Big Bear Lake,CA,92315,34.244847,-116.9545993,BCA-105183,2/9/2022
38850 Waterview Dr,Big Bear Lake,CA,92315,34.2453635,-116.9539898,BCA-103924,10/18/2021
39241 Waterview Dr,Big Bear Lake,CA,92315,34.2458106,-116.9458023,BCA-104636,12/21/2021
42543 Willow Ave,Big Bear Lake,CA,92315,34.235977,-116.873932,BCA-103464,10/3/2021
42551 Willow Ave,Big Bear Lake,CA,92315,34.2359629,-116.8737567,BCA-102973,8/30/2021
42584 Willow Ave,Big Bear Lake,CA,92315,34.2363425,-116.8730967,BCA-102397,5/29/2021
43655 Bow Canyon Rd,Big Bear Lake,CA,92315,34.2258314,-116.8497361,BCA-104563,12/15/2021
41656 Brownie Ln,Big Bear Lake,CA,92315,34.2426276,-116.8933117,BCA-102547,6/15/2021
403 Canvasback Rd,Big Bear Lake,CA,92315,34.2453477,-116.9345209,BCA-104813,1/8/2022
372 Catalina Rd,Big Bear Lake,CA,92315,34.2454463,-116.8803366,BCA-102870,7/24/2021
820 Birch St,Big Bear,CA,92314,34.2373199,-116.8709038,BCA-103153,8/7/2021
674 Blue Jay Rd,Big Bear Lake,CA,92315,34.2407701,-116.9485621,BCA-103399,8/25/2021
760 Bluejay Rd #47,Big Bear Lake,CA,92315,34.2389095,-116.9484323,BCA-104274,12/3/2021
40263 Bonita Ln,Big Bear Lake,CA,92315,34.2430063,-116.9233884,BCA-104351,12/15/2021
447 Catalina Rd,Big Bear Lake,CA,92315,34.2442849,-116.8787721,BCA-102575,6/14/2021
42641 Cedar Ave,Big Bear Lake,CA,92315,34.236628,-116.871745,BCA-105220,2/17/2022
42748 Cedar Ave,Big Bear Lake,CA,92315,34.2370008,-116.8695234,BCA-105184,2/9/2022
42801 Cedar Ave,Big Bear Lake,CA,92315,34.236615,-116.868296,BCA-103465,10/3/2021
627 Chipmunk Ln,Big Bear Lake,CA,92315,34.2416065,-116.9445143,BCA-103998,11/8/2021
684 Chipmunk Ln,Big Bear Lake,CA,92315,34.2405076,-116.9440543,BCA-102015,5/29/2021
581 Cienega Rd,Big Bear Lake,CA,92315,34.2425008,-116.9434563,BCA-103762,10/24/2021
38983 Bayview Ln,Big Bear Lake,CA,92315,34.241586,-116.951566,BCA-102589,6/19/2021
40725 Beaver Ln,Big Bear Lake,CA,92315,34.2418794,-116.9133709,BCA-104723,1/9/2022
701 Berkley Ln,Big Bear Lake,CA,92315,34.2399487,-116.9064125,BCA-104821,1/14/2022
41935 Switzerland Dr #117,Big Bear Lake,CA,92315,34.23620100000001,-116.8866489,BCA-102213,6/2/2021
41935 Switzerland Dr Apt 31,Big Bear Lake,CA,92315,34.2364898,-116.886622,BCA-105041,3/20/2022
41935 Switzerland Dr Apt 86,Big Bear Lake,CA,92315,34.2362527,-116.8853311,BCA-104058,11/12/2021
42070 Switzerland Dr,Big Bear Lake,CA,92315,34.2375439,-116.8847307,BCA-103865,10/9/2021
41935 Switzerland Dr APT 9,Big Bear Lake,CA,92315,34.2370039,-116.8866324,BCA-104016,11/10/2021
41935 Switzerland Dr APT 14,Big Bear Lake,CA,92315,34.236914,-116.8869481,BCA-104080,11/14/2021
1129 Sylvan Glen,Big Bear Lake,CA,92315,34.2316175,-116.8657041,BCA-102330,6/10/2021
38620 Talbot Dr,Big Bear Lake,CA,92315,34.2385768,-116.9598773,BCA-105207,2/16/2022
535 Talmadge Rd,Big Bear Lake,CA,92315,34.2428674,-116.9219738,BCA-102212,6/17/2021
636 Talmadge Rd,Big Bear Lake,CA,92315,34.2410537,-116.9226638,BCA-104572,12/1/2021
699 Cienega Rd Unit D,Big Bear Lake,CA,92315,34.240054,-116.940645,BCA-103377,10/10/2021
711 Cienega Rd Unit C,Big Bear Lake,CA,92315,34.239682,-116.941297,BCA-103253,8/14/2021
737 Cienega Rd Unit C,Big Bear Lake,CA,92315,34.2396118,-116.9404392,BCA-105168,3/4/2022
781 Cienega Rd Unit C,Big Bear Lake,CA,92315,34.2391248,-116.9407295,BCA-104298,11/12/2021
40356 Cliff Ln,Big Bear Lake,CA,92315,34.2410805,-116.9216978,BCA-105109,2/2/2022
1068 Club View Dr,Big Bear Lake,CA,92315,34.2326504,-116.8652095,BCA-105096,3/28/2022
1137 Club View Dr,Big Bear Lake,CA,92315,34.2315879,-116.8632653,BCA-103035,8/29/2021
1377 Club View Dr #1,Big Bear Lake,CA,92315,34.2274577,-116.8621075,BCA-105083,3/21/2022
1377 Club View Dr #15,Big Bear Lake,CA,92315,34.2267183,-116.8627286,BCA-103302,8/19/2021
1377 Club View Dr #3,Big Bear Lake,CA,92315,34.2273022,-116.8619714,BCA-103439,9/2/2021
1413 Club View Dr,Big Bear Lake,CA,92315,34.2263454,-116.8648298,BCA-103068,9/3/2021
1377 Club View Dr #17,Big Bear Lake,CA,92315,34.2265652,-116.8628768,BCA-104197,11/13/2021
41496 Comstock Ln,Big Bear Lake,CA,92315,34.2406348,-116.8968084,BCA-103361,8/24/2021
39697 Lake Dr,Big Bear Lake,CA,92315,34.24688190000001,-116.9361479,BCA-104255,11/1/2021
40074 Lakeview Dr,Big Bear Lake,CA,92315,34.247848,-116.9278161,BCA-103799,11/19/2021
40330 Lakeview Dr,Big Bear Lake,CA,92315,34.244007,-116.921762,BCA-104386,11/16/2021
40365 Lakeview Dr,Big Bear Lake,CA,92315,34.243284,-116.9217438,BCA-102965,8/3/2021
39802 Lakeview Dr #21,Big Bear Lake,CA,92315,34.249065,-116.933749,BCA-103225,9/3/2021
562 Lakewood Ln,Big Bear Lake,CA,92315,34.2425282,-116.9269881,BCA-104863,1/14/2022
41633 Mcwhinney Ln,Big Bear Lake,CA,92315,34.241311,-116.8937718,BCA-105070,2/28/2022
40128 Mill Creek Rd,Big Bear Lake,CA,92315,34.2369646,-116.9268501,BCA-104873,1/15/2022
41640 Mockingbird Dr,Big Bear Lake,CA,92315,34.2466,-116.8935417,BCA-103763,10/24/2021
41559 Mockingbird Dr,Big Bear Lake,CA,92315,34.2468177,-116.8955201,BCA-104264,11/27/2021
42652 Juniper Dr,Big Bear Lake,CA,92315,34.2502504,-116.8719161,BCA-103527,10/5/2021
449 Knight Ave,Big Bear Lake,CA,92315,34.244529,-116.9033415,BCA-104017,11/9/2021
709 Knight Ave,Big Bear Lake,CA,92315,34.2397944,-116.9041237,BCA-105177,3/18/2022
42539 La Cerena Ave,Big Bear Lake,CA,92315,34.2372528,-116.8741363,BCA-105243,2/19/2022
